time_seconds tx:freq
0 915500610.5006105899811
0 915500610.5006105899811
0 915500610.5006105899811
0 915500610.5006105899811
0 915500610.5006105899811
0 915500610.5006105899811
0 915500610.5006105899811
0 915500610.5006105899811
0 915500610.5006105899811
0 915500610.5006105899811
0 915500610.5006105899811
0 915500610.5006105899811
0 915500610.5006105899811
0 915500610.5006105899811
0 915500610.5006105899811
0 915500610.5006105899811
0 915500610.5006105899811
0 915500610.5006105899811
0 915500610.5006105899811
0 915500610.5006105899811
0 915500610.5006105899811
0 915500610.5006105899811
0 915500610.5006105899811
0 915500610.5006105899811
0 915500610.5006105899811
0 915500610.5006105899811
0 915500610.5006105899811
0 915500610.5006105899811
0 915500610.5006105899811
0 915500610.5006105899811
0 915500610.5006105899811
0 915500610.5006105899811
0 915500610.5006105899811
0 915500610.5006105899811
0 915500610.5006105899811
0 915500610.5006105899811
0 915500610.5006105899811
0 915500610.5006105899811
0 915500610.5006105899811
0 915500610.5006105899811
0 915500610.5006105899811
0 915500610.5006105899811
0 915500610.5006105899811
0 915500610.5006105899811
0 915500610.5006105899811
0 915500610.5006105899811
0 915500610.5006105899811
0 915500610.5006105899811
0.004000010000000053800306 915500610.5006105899811
0.004000010000000053800306 915500610.5006105899811
0.004000010000000053800306 915500610.5006105899811
0.004000010000000053800306 915500610.5006105899811
0.004000010000000053800306 915500610.5006105899811
0.004000010000000053800306 915500610.5006105899811
0.004000010000000053800306 915500610.5006105899811
0.004000010000000053800306 915500610.5006105899811
0.004000010000000053800306 915500610.5006105899811
0.004000010000000053800306 915500610.5006105899811
0.004000010000000053800306 915500610.5006105899811
0.004000010000000053800306 915500610.5006105899811
0.004000010000000053800306 915500610.5006105899811
0.004000010000000053800306 915500610.5006105899811
0.004000010000000053800306 915500610.5006105899811
0.004000010000000053800306 915500610.5006105899811
0.004000010000000053800306 915500610.5006105899811
0.004000010000000053800306 915500610.5006105899811
0.004000010000000053800306 915500610.5006105899811
0.004000010000000053800306 915500610.5006105899811
0.004000010000000053800306 915500610.5006105899811
0.004000010000000053800306 915500610.5006105899811
0.004000010000000053800306 915500610.5006105899811
0.004000010000000053800306 915500610.5006105899811
0.004000010000000053800306 915500610.5006105899811
0.004000010000000053800306 915500610.5006105899811
0.004000010000000053800306 915500610.5006105899811
0.004000010000000053800306 915500610.5006105899811
0.004000010000000053800306 915500610.5006105899811
0.004000010000000053800306 915500610.5006105899811
0.004000010000000053800306 915500610.5006105899811
0.004000010000000053800306 915500610.5006105899811
0.004000010000000053800306 915500610.5006105899811
0.004000010000000053800306 915500610.5006105899811
0.004000010000000053800306 915500610.5006105899811
0.004000010000000053800306 915500610.5006105899811
0.004000010000000053800306 915500610.5006105899811
0.004000010000000053800306 915500610.5006105899811
0.004000010000000053800306 915500610.5006105899811
0.004000010000000053800306 915500610.5006105899811
0.004000010000000053800306 915500610.5006105899811
0.004000010000000053800306 915500610.5006105899811
0.004000010000000053800306 915500610.5006105899811
0.004000010000000053800306 915500610.5006105899811
0.004000010000000053800306 915500610.5006105899811
0.004000010000000053800306 915500610.5006105899811
0.004000010000000053800306 915500610.5006105899811
0.004000010000000053800306 915500610.5006105899811
0.004000010000000053800306 915500610.5006105899811
0.004000010000000053800306 915500610.5006105899811
0.004000010000000053800306 915500610.5006105899811
0.004000010000000053800306 915500610.5006105899811
0.004000010000000053800306 915500610.5006105899811
0.004000010000000053800306 915500610.5006105899811
0.004000010000000053800306 915500610.5006105899811
0.004000010000000053800306 915500610.5006105899811
0.004000010000000053800306 915500610.5006105899811
0.004000010000000053800306 915500610.5006105899811
0.004000010000000053800306 915500610.5006105899811
0.004000010000000053800306 915500610.5006105899811
0.004000010000000053800306 915500610.5006105899811
0.008000019000000024860242 915500610.5006105899811
0.008000019000000024860242 915500610.5006105899811
0.008000019000000024860242 915500610.5006105899811
0.008000019000000024860242 915500610.5006105899811
0.008000019000000024860242 915500610.5006105899811
0.008000019000000024860242 915500610.5006105899811
0.008000019000000024860242 915500610.5006105899811
0.008000019000000024860242 915500610.5006105899811
0.008000019000000024860242 915500610.5006105899811
0.008000019000000024860242 915500610.5006105899811
0.008000019000000024860242 915500610.5006105899811
0.008000019000000024860242 915500610.5006105899811
0.008000019000000024860242 915500610.5006105899811
0.008000019000000024860242 915500610.5006105899811
0.008000019000000024860242 915500610.5006105899811
0.008000019000000024860242 915500610.5006105899811
0.008000019000000024860242 915500610.5006105899811
0.008000019000000024860242 915500610.5006105899811
0.008000019000000024860242 915500610.5006105899811
0.008000019000000024860242 915500610.5006105899811
0.008000019000000024860242 915500610.5006105899811
0.008000019000000024860242 915500610.5006105899811
0.008000019000000024860242 915500610.5006105899811
0.008000019000000024860242 915500610.5006105899811
0.008000019000000024860242 915500610.5006105899811
0.008000019000000024860242 915500610.5006105899811
0.008000019000000024860242 915500610.5006105899811
0.008000019000000024860242 915500610.5006105899811
0.008000019000000024860242 915500610.5006105899811
0.008000019000000024860242 915500610.5006105899811
0.008000019000000024860242 915500610.5006105899811
0.008000019000000024860242 915500610.5006105899811
0.008000019000000024860242 915500610.5006105899811
0.008000019000000024860242 915500610.5006105899811
0.008000019000000024860242 915500610.5006105899811
0.008000019000000024860242 915500610.5006105899811
0.008000019000000024860242 915500610.5006105899811
0.008000019000000024860242 915500610.5006105899811
0.008000019000000024860242 915500610.5006105899811
0.008000019000000024860242 915500610.5006105899811
0.008000019000000024860242 915500610.5006105899811
0.008000019000000024860242 915500610.5006105899811
0.008000019000000024860242 915500610.5006105899811
0.008000019000000024860242 915500610.5006105899811
0.008000019000000024860242 915500610.5006105899811
0.008000019000000024860242 915500610.5006105899811
0.008000019000000024860242 915500610.5006105899811
0.008000019000000024860242 915500610.5006105899811
0.008000019000000024860242 915500610.5006105899811
0.008000019000000024860242 915500610.5006105899811
0.008000019000000024860242 915500610.5006105899811
0.008000019000000024860242 915500610.5006105899811
0.008000019000000024860242 915500610.5006105899811
0.008000019000000024860242 915500610.5006105899811
0.008000019000000024860242 915500610.5006105899811
0.008000019000000024860242 915500610.5006105899811
0.008000019000000024860242 915500610.5006105899811
0.008000019000000024860242 915500610.5006105899811
0.008000019000000024860242 915500610.5006105899811
0.008000019000000024860242 915500610.5006105899811
0.008000019000000024860242 915500610.5006105899811
0.01200002799999999592018 915500610.5006105899811
0.01200002799999999592018 915500610.5006105899811
0.01200002799999999592018 915500610.5006105899811
0.01200002799999999592018 915500610.5006105899811
0.01200002799999999592018 915500610.5006105899811
0.01200002799999999592018 915500610.5006105899811
0.01200002799999999592018 915500610.5006105899811
0.01200002799999999592018 915500610.5006105899811
0.01200002799999999592018 915500610.5006105899811
0.01200002799999999592018 915500610.5006105899811
0.01200002799999999592018 915500610.5006105899811
0.01200002799999999592018 915500610.5006105899811
0.01200002799999999592018 915500610.5006105899811
